chart,hero_position,scenario,vs,villain_type,hand,aggressive_action,aggressive_pct,call_action,call_pct,other_action,other_pct,fold_pct,source_video,video_date,timestamp,notes,situational
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,K8s,squeeze,0,call,100,,0,0,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,K7s,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,K6s,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,K5s,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,K4s,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,K3s,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,K2s,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,AQo,squeeze,100,call,0,,0,0,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,KQo,squeeze,100,call,0,,0,0,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,QQ,squeeze,100,call,0,,0,0,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,QJs,squeeze,100,call,0,,0,0,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,QTs,squeeze,50,call,50,,0,0,Live Poker Preflop Guide (2026),2026-01-06,16:40,"SITUATIONAL (Mark): play this action when you have a bigger edge on the player, lower rake, or deeper stacks; leave it out with an aggressive 4-bettor behind.",yes
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,Q9s,squeeze,0,call,100,,0,0,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,Q8s,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,Q7s,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,Q6s,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,Q5s,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,Q4s,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,Q3s,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,Q2s,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,AJo,squeeze,50,call,50,,0,0,Live Poker Preflop Guide (2026),2026-01-06,16:40,"SITUATIONAL (Mark): play this action when you have a bigger edge on the player, lower rake, or deeper stacks; leave it out with an aggressive 4-bettor behind.",yes
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,KJo,squeeze,50,call,50,,0,0,Live Poker Preflop Guide (2026),2026-01-06,16:40,"SITUATIONAL (Mark): play this action when you have a bigger edge on the player, lower rake, or deeper stacks; leave it out with an aggressive 4-bettor behind.",yes
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,QJo,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,JJ,squeeze,100,call,0,,0,0,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,JTs,squeeze,50,call,50,,0,0,Live Poker Preflop Guide (2026),2026-01-06,16:40,"SITUATIONAL (Mark): play this action when you have a bigger edge on the player, lower rake, or deeper stacks; leave it out with an aggressive 4-bettor behind.",yes
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,J9s,squeeze,0,call,100,,0,0,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,J8s,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,J7s,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,J6s,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,J5s,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,J4s,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,J3s,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,J2s,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,ATo,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,KTo,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,QTo,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,JTo,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,TT,squeeze,100,call,0,,0,0,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,T9s,squeeze,50,call,50,,0,0,Live Poker Preflop Guide (2026),2026-01-06,16:40,"SITUATIONAL (Mark): play this action when you have a bigger edge on the player, lower rake, or deeper stacks; leave it out with an aggressive 4-bettor behind.",yes
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,T8s,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,T7s,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,T6s,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,T5s,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,T4s,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,T3s,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,T2s,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,A9o,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,K9o,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,Q9o,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,J9o,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,T9o,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,99,squeeze,100,call,0,,0,0,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,98s,squeeze,0,call,100,,0,0,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,97s,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,96s,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,95s,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,94s,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,93s,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,92s,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,A8o,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,K8o,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,Q8o,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,J8o,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,T8o,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,98o,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,88,squeeze,100,call,0,,0,0,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,87s,squeeze,0,call,100,,0,0,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,86s,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,85s,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,84s,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,83s,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,82s,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,A7o,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,K7o,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,Q7o,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,J7o,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,T7o,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,97o,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,87o,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,77,squeeze,50,call,50,,0,0,Live Poker Preflop Guide (2026),2026-01-06,16:40,"SITUATIONAL (Mark): play this action when you have a bigger edge on the player, lower rake, or deeper stacks; leave it out with an aggressive 4-bettor behind.",yes
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,76s,squeeze,0,call,100,,0,0,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,75s,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,74s,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,73s,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,72s,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,A6o,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,K6o,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,Q6o,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,J6o,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,T6o,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,96o,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,86o,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,76o,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,66,squeeze,50,call,50,,0,0,Live Poker Preflop Guide (2026),2026-01-06,16:40,"SITUATIONAL (Mark): play this action when you have a bigger edge on the player, lower rake, or deeper stacks; leave it out with an aggressive 4-bettor behind.",yes
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,65s,squeeze,0,call,100,,0,0,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,64s,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,63s,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,62s,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,A5o,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,K5o,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,Q5o,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,J5o,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,T5o,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,95o,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,85o,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,75o,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,65o,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,55,squeeze,50,call,50,,0,0,Live Poker Preflop Guide (2026),2026-01-06,16:40,"SITUATIONAL (Mark): play this action when you have a bigger edge on the player, lower rake, or deeper stacks; leave it out with an aggressive 4-bettor behind.",yes
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,54s,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,53s,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,52s,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,A4o,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,K4o,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,Q4o,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,J4o,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,T4o,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,94o,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,84o,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,74o,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,64o,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,54o,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,44,squeeze,0,call,100,,0,0,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,43s,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,42s,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,A3o,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,K3o,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,Q3o,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,J3o,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,T3o,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,93o,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,83o,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,73o,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,63o,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,53o,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,43o,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,33,squeeze,0,call,100,,0,0,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,32s,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,A2o,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,K2o,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,Q2o,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,J2o,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,T2o,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,92o,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,82o,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,72o,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,62o,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,52o,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
BTN SQZ vs MP OPEN & COLD CALL,BTN,squeeze,MP open + cold call,,42o,squeeze,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,16:40,,no
